OBJECTID,TreeID,DataProvider,District,Street,AreaGroup,TreeType,PlantingYear,PlantingYear_txt,TrunkSize,TrunkSize_txt,TreeHeight,TreeHeight_txt,TreeCrownDiameter,TreeCrownDiameter_txt,TreeNumber
394155899,10171,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1995,"1995",73,73 cm,3,11-15 m,2,4-6 m,"5035"
394154244,310616,magistrat,2,Obere Donaustraße,"MA 28 - Straße, Grünanlage",Fraxinus excelsior (Gemeine Esche),2018,"2018",21,21 cm,1,0-5 m,1,0-3 m,"304"
394154268,10049,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1987,"1987",83,83 cm,3,11-15 m,3,7-9 m,"5011"
394154270,10047,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1983,"1983",91,91 cm,3,11-15 m,3,7-9 m,"5009"
394154271,9960,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus orientalis (Orientalische Platane),1899,"1899",301,301 cm,5,21-25 m,6,16-18 m,"5005"
394155374,200477,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",45,45 cm,1,0-5 m,1,0-3 m,"5042"
394155914,287522,magistrat,1,Dr.-Karl-Renner-Ring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",38,38 cm,2,6-10 m,1,0-3 m,"4036"
394154834,9943,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),1988,"1988",86,86 cm,2,6-10 m,2,4-6 m,"4001"
394155422,236702,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",55,55 cm,1,0-5 m,2,4-6 m,"5041"
394155423,200475,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",43,43 cm,1,0-5 m,1,0-3 m,"5038"
394155424,180668,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2010,"2010",55,55 cm,2,6-10 m,2,4-6 m,"5039"
394155948,10168,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1972,"1972",149,149 cm,4,16-20 m,3,7-9 m,"5032"
394155949,159175,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2009,"2009",46,46 cm,2,6-10 m,1,0-3 m,"5031"
394155967,303145,magistrat,1,Burgring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",26,26 cm,2,6-10 m,1,0-3 m,"4058"
394154313,9958,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1986,"1986",95,95 cm,3,11-15 m,4,10-12 m,"5003"
394154314,9957,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1986,"1986",87,87 cm,3,11-15 m,3,7-9 m,"5002"
394154870,313837,magistrat,2,"02., Manes-Sperber-Park, MA42",MA 42 - Parkanlage,Malus spec. (Apfelbaum),2016,"2016",38,38 cm,1,0-5 m,1,0-3 m,"12"
394156166,225282,magistrat,1,"01., Grete-Rehor-Park, MA42",MA 42 - Parkanlage,Tilia cordata (Winterlinde),1984,"1984",109,109 cm,3,11-15 m,3,7-9 m,"14"
394156255,46185,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Prunus serrulata 'Amanogawa' (Säulenkirsche),0,nicht definiert,86,86 cm,3,11-15 m,3,7-9 m,"30"
394156258,46184,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Corylus colurna (Baumhasel),0,nicht definiert,84,84 cm,2,6-10 m,3,7-9 m,"29"
394155528,305557,magistrat,1,"01., Stadtpark, MA42",MA 42 - Parkanlage,Sorbus aria (Gewöhnliche Mehlbeere),2018,"2018",18,18 cm,1,0-5 m,1,0-3 m,"139"
394156045,236699,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",41,41 cm,1,0-5 m,1,0-3 m,"5017"
394156049,158983,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2010,"2010",51,51 cm,2,6-10 m,2,4-6 m,"1034"
394156055,236698,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",38,38 cm,1,0-5 m,1,0-3 m,"5016"
394156062,10053,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1980,"1980",97,97 cm,4,16-20 m,3,7-9 m,"5015"
394154418,9956,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),1989,"1989",79,79 cm,2,6-10 m,2,4-6 m,"5001"
394154422,10290,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2006,"2006",72,72 cm,2,6-10 m,2,4-6 m,"4077"
394154985,236704,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",63,63 cm,2,6-10 m,2,4-6 m,"5060"
394155548,303426,magistrat,1,"01., Schillerpark, MA42",MA 42 - Parkanlage,Aesculus hippocastanum (Rosskastanie),2017,"2017",27,27 cm,2,6-10 m,1,0-3 m,"32"
394155550,303934,magistrat,1,"01., Rudolfspark, MA42",MA 42 - Parkanlage,Picea omorika (Serbische Fichte),2017,"2017",27,27 cm,1,0-5 m,1,0-3 m,"48"
394155554,314695,magistrat,1,"01., Schillerpark, MA42",MA 42 - Parkanlage,Koelreuteria paniculata 'Fastigiata' (Säulenblasenbaum),2018,"2018",26,26 cm,2,6-10 m,1,0-3 m,"29"
394156186,236696,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",51,51 cm,1,0-5 m,2,4-6 m,"5008"
394156194,194996,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2012,"2012",49,49 cm,1,0-5 m,2,4-6 m,"5006"
394156195,236695,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",53,53 cm,1,0-5 m,2,4-6 m,"5007"
394155576,332210,magistrat,1,"01., Parkanlage Secession, MA42",MA 42 - Parkanlage,Prunus virginiana 'Shubert' (Rotblättrige Traubenkirsche),2019,"2019",20,20 cm,1,0-5 m,1,0-3 m,"28"
394155578,303393,magistrat,1,"01., Hermann-Gmeiner-Park, MA42",MA 42 - Parkanlage,Tilia cordata 'Greenspire' (Stadtlinde),2018,"2018",24,24 cm,1,0-5 m,1,0-3 m,"17"
394155582,316455,magistrat,1,"01., Parkanlage Franz-Josefs-Kai, MA42",MA 42 - Parkanlage,Acer platanoides 'Columnare' (Säulenahorn),2019,"2019",28,28 cm,1,0-5 m,1,0-3 m,"5"
394155976,327989,magistrat,1,Burgring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",27,27 cm,2,6-10 m,1,0-3 m,"4055"
394155994,259570,magistrat,1,Burgring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",22,22 cm,1,0-5 m,1,0-3 m,"2014"
394154481,10286,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1980,"1980",97,97 cm,4,16-20 m,3,7-9 m,"4073"
394155027,184604,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2011,"2011",76,76 cm,2,6-10 m,2,4-6 m,"5055"
394155028,200482,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",57,57 cm,2,6-10 m,2,4-6 m,"5061"
394155033,236705,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",55,55 cm,2,6-10 m,2,4-6 m,"5063"
394155050,184605,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2011,"2011",60,60 cm,2,6-10 m,2,4-6 m,"5064"
394155051,200484,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",46,46 cm,1,0-5 m,2,4-6 m,"5065"
394155620,303550,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",28,28 cm,1,0-5 m,1,0-3 m,"4050"
394155621,287555,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",31,31 cm,2,6-10 m,1,0-3 m,"5014"
394155622,287552,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",22,22 cm,1,0-5 m,1,0-3 m,"5002"
394155625,287558,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",25,25 cm,2,6-10 m,1,0-3 m,"4025"
394155627,287556,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",23,23 cm,2,6-10 m,1,0-3 m,"4013"
394155632,287553,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",23,23 cm,1,0-5 m,1,0-3 m,"4005"
394155636,327729,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",19,19 cm,1,0-5 m,1,0-3 m,"3036"
394156078,10195,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),2001,"2001",37,37 cm,2,6-10 m,2,4-6 m,"2060"
394156085,10052,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1990,"1990",80,80 cm,3,11-15 m,3,7-9 m,"5014"
394156088,9989,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Aesculus hippocastanum (Rosskastanie),1948,"1948",167,167 cm,3,11-15 m,3,7-9 m,"2020"
394156093,10051,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1977,"1977",99,99 cm,3,11-15 m,3,7-9 m,"5013"
394156095,236697,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",34,34 cm,1,0-5 m,1,0-3 m,"5012"
394155640,327969,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",20,20 cm,2,6-10 m,1,0-3 m,"2063"
394155641,287549,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",24,24 cm,2,6-10 m,1,0-3 m,"2056"
394155647,287546,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",23,23 cm,2,6-10 m,1,0-3 m,"2045"
394155650,287560,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",26,26 cm,2,6-10 m,1,0-3 m,"2028"
394155654,287543,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",28,28 cm,2,6-10 m,1,0-3 m,"2020"
394155657,327968,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",19,19 cm,2,6-10 m,1,0-3 m,"2014"
394155665,287545,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",34,34 cm,2,6-10 m,1,0-3 m,"1034"
394155666,327964,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",25,25 cm,2,6-10 m,1,0-3 m,"2001"
394156231,46187,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Prunus serrulata 'Amanogawa' (Säulenkirsche),0,nicht definiert,56,56 cm,2,6-10 m,1,0-3 m,"32"
394154552,10284,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1969,"1969",120,120 cm,3,11-15 m,3,7-9 m,"4071"
394154555,10280,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia x euchlora (Krimlinde),1949,"1949",167,167 cm,4,16-20 m,4,10-12 m,"4067"
394154556,10229,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1991,"1991",85,85 cm,2,6-10 m,2,4-6 m,"4066"
394155672,287544,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",27,27 cm,2,6-10 m,1,0-3 m,"1022"
394155673,316701,magistrat,1,Theodor-Herzl-Platz,"MA 28 - Straße, Grünanlage",Pyrus calleryana 'Chanticleer' (Zierbirne),2019,"2019",23,23 cm,1,0-5 m,1,0-3 m,"1001"
394155692,287438,magistrat,1,Schubertring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",24,24 cm,2,6-10 m,1,0-3 m,"4003"
394155698,287437,magistrat,1,Schubertring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",22,22 cm,2,6-10 m,1,0-3 m,"3014"
394155704,287435,magistrat,1,Schubertring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",24,24 cm,1,0-5 m,1,0-3 m,"3006"
394156020,10062,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),2003,"2003",48,48 cm,2,6-10 m,2,4-6 m,"5024"
394156022,10060,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),2000,"2000",60,60 cm,2,6-10 m,2,4-6 m,"5022"
394156024,10059,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1991,"1991",77,77 cm,3,11-15 m,2,4-6 m,"5021"
394156033,236700,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",60,60 cm,2,6-10 m,2,4-6 m,"5020"
394154585,10146,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia x euchlora (Krimlinde),1960,"1960",140,140 cm,3,11-15 m,2,4-6 m,"4041"
394154586,10145,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1948,"1948",185,185 cm,4,16-20 m,5,13-15 m,"4040"
394154590,10144,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1997,"1997",61,61 cm,2,6-10 m,2,4-6 m,"4039"
394154592,10143,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),1930,"1930",216,216 cm,3,11-15 m,5,13-15 m,"4038"
394154604,10142,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata (Winterlinde),1988,"1988",85,85 cm,3,11-15 m,2,4-6 m,"4037"
394154609,10140,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata (Winterlinde),1977,"1977",108,108 cm,3,11-15 m,3,7-9 m,"4035"
394154610,10141,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1949,"1949",179,179 cm,4,16-20 m,5,13-15 m,"4036"
394155156,200479,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",53,53 cm,2,6-10 m,2,4-6 m,"5052"
394155707,287433,magistrat,1,Schubertring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",22,22 cm,1,0-5 m,1,0-3 m,"2010"
394155710,303528,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",31,31 cm,1,0-5 m,1,0-3 m,"4051"
394155711,327988,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",23,23 cm,2,6-10 m,1,0-3 m,"3006"
394155714,287564,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",21,21 cm,1,0-5 m,1,0-3 m,"2080"
394155718,327986,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",26,26 cm,1,0-5 m,1,0-3 m,"1079"
394155723,317699,magistrat,1,Ruprechtsstiege,"MA 28 - Straße, Grünanlage",Carpinus betulus 'Frans Fontaine' (Schlanke Säulenhainbuche),2019,"2019",25,25 cm,2,6-10 m,1,0-3 m,"2011"
394155726,341280,magistrat,1,Rotenturmstraße,"MA 28 - Straße, Grünanlage",Sophora japonica (Schnurbaum),2019,"2019",32,32 cm,2,6-10 m,1,0-3 m,"2005"
394155733,341274,magistrat,1,Rotenturmstraße,"MA 28 - Straße, Grünanlage",Sophora japonica (Schnurbaum),2019,"2019",39,39 cm,2,6-10 m,1,0-3 m,"1010"
394155736,341269,magistrat,1,Rotenturmstraße,"MA 28 - Straße, Grünanlage",Sophora japonica (Schnurbaum),2019,"2019",38,38 cm,2,6-10 m,1,0-3 m,"1001"
394156112,10072,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1988,"1988",77,77 cm,2,6-10 m,2,4-6 m,"1046"
394156128,158980,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2007,"2007",52,52 cm,2,6-10 m,2,4-6 m,"1004"
394155193,200605,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2012,"2012",62,62 cm,2,6-10 m,2,4-6 m,"4064"
394155744,303502,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",23,23 cm,1,0-5 m,1,0-3 m,"3063"
394155745,287423,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",39,39 cm,1,0-5 m,1,0-3 m,"2083"
394155747,287421,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",25,25 cm,1,0-5 m,1,0-3 m,"2048"
394155761,287413,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",37,37 cm,1,0-5 m,1,0-3 m,"1068"
394155208,10041,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1981,"1981",110,110 cm,4,16-20 m,2,4-6 m,"4030"
394155777,287476,magistrat,1,Opernring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",33,33 cm,2,6-10 m,2,4-6 m,"4038"
394155801,303499,magistrat,1,Opernring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",24,24 cm,1,0-5 m,1,0-3 m,"3037"
394154691,10138,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1975,"1975",118,118 cm,3,11-15 m,3,7-9 m,"4033"
394154693,10040,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1972,"1972",129,129 cm,4,16-20 m,3,7-9 m,"4029"
394154717,10039,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1984,"1984",105,105 cm,3,11-15 m,2,4-6 m,"4028"
394154718,10037,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1993,"1993",81,81 cm,3,11-15 m,2,4-6 m,"4026"
394155238,159170,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2010,"2010",45,45 cm,1,0-5 m,1,0-3 m,"5051"
394155241,236703,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",53,53 cm,1,0-5 m,2,4-6 m,"5053"
394155254,200481,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",60,60 cm,2,6-10 m,2,4-6 m,"5059"
394155810,287454,magistrat,1,Opernring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",36,36 cm,2,6-10 m,2,4-6 m,"1003"
394155824,303471,magistrat,1,Lothringerstraße,"MA 28 - Straße, Grünanlage",Acer platanoides 'Columnare' (Säulenahorn),2017,"2017",28,28 cm,2,6-10 m,1,0-3 m,"1021"
394155827,303469,magistrat,1,Lothringerstraße,"MA 28 - Straße, Grünanlage",Acer platanoides 'Columnare' (Säulenahorn),2017,"2017",29,29 cm,2,6-10 m,1,0-3 m,"1016"
394155831,202302,magistrat,1,Kumpfgasse,"MA 28 - Straße, Grünanlage",Pyrus calleryana 'Chanticleer' (Zierbirne),2017,"2017",26,26 cm,2,6-10 m,1,0-3 m,"1003"
394155838,287397,magistrat,1,Kärntner Ring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",33,33 cm,2,6-10 m,1,0-3 m,"2018"
394154183,10240,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),2004,"2004",87,87 cm,2,6-10 m,2,4-6 m,"5056"
394154184,10234,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1915,"1915",256,256 cm,5,21-25 m,4,10-12 m,"5050"
394154195,10182,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1981,"1981",103,103 cm,3,11-15 m,3,7-9 m,"5045"
394154197,10172,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1969,"1969",136,136 cm,4,16-20 m,3,7-9 m,"5036"
394154199,10170,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1968,"1968",169,169 cm,4,16-20 m,4,10-12 m,"5034"
394154200,10164,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1964,"1964",172,172 cm,4,16-20 m,4,10-12 m,"5028"
394154201,10163,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1981,"1981",97,97 cm,3,11-15 m,3,7-9 m,"5027"
394154202,236701,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",39,39 cm,1,0-5 m,1,0-3 m,"5026"
394154204,10161,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1969,"1969",125,125 cm,3,11-15 m,3,7-9 m,"5025"
394154747,10030,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),2005,"2005",24,24 cm,1,0-5 m,1,0-3 m,"4019"
394154749,10029,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),1966,"1966",144,144 cm,3,11-15 m,4,10-12 m,"4018"
394154753,10028,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1992,"1992",77,77 cm,3,11-15 m,2,4-6 m,"4017"
394155283,200483,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",55,55 cm,2,6-10 m,2,4-6 m,"5062"
394155284,200478,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",37,37 cm,1,0-5 m,1,0-3 m,"5049"
394155295,10232,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1988,"1988",80,80 cm,3,11-15 m,3,7-9 m,"5048"
394155299,184603,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2010,"2010",53,53 cm,2,6-10 m,2,4-6 m,"5047"
394156333,177530,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Malus spec. (Apfelbaum),0,nicht definiert,22,22 cm,1,0-5 m,2,4-6 m,25/1
394156358,46180,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Acer campestre (Feldahorn),0,nicht definiert,135,135 cm,3,11-15 m,4,10-12 m,"25"
394156370,46179,magistrat,1,"01., Rudolfsplatz 5b, KTH",MA 10 - Kindertagesheim,Taxus baccata (Heimische Eibe),0,nicht definiert,167,167 cm,3,11-15 m,3,7-9 m,"24"
394156849,260052,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2015,"2015",34,34 cm,1,0-5 m,1,0-3 m,"1084"
394156857,260048,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2015,"2015",44,44 cm,1,0-5 m,1,0-3 m,"1057"
394156865,347458,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,"5029"
394157327,189594,magistrat,1,Parkring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2012,"2012",52,52 cm,2,6-10 m,2,4-6 m,"4014"
